,has_url,character_count,sw_count,non_sw_char_proportion,mean_lemma_length,lemma_count_no_sw,unique_lemmas_no_sw,sw_proportion,hashtag_proportion,mention_proportion,target
6079,1,106,10,0.46226415094339623,3.4761904761904763,8,8,0.5263157894736842,0.0,0.0,0
1022,1,77,0,0.8571428571428571,5.636363636363637,11,11,0.0,0.0,0.0,0
6324,0,56,5,0.5714285714285714,4.2,5,5,0.5,0.0,0.4,1
2213,1,80,8,0.5375,4.571428571428571,5,5,0.6153846153846154,0.07692307692307693,0.0,0
6338,1,79,3,0.6962025316455697,6.3,7,7,0.3,0.0,0.0,0
1014,1,98,1,0.6122448979591837,5.090909090909091,10,10,0.09090909090909091,0.0,0.09090909090909091,1
4717,0,139,10,0.6402877697841727,3.7857142857142856,14,13,0.4,0.04,0.0,0
4394,1,97,2,0.6907216494845361,5.0,11,11,0.14285714285714285,0.21428571428571427,0.0,0
5090,1,113,8,0.6017699115044248,4.15,10,10,0.4,0.2,0.05,1
2964,0,131,15,0.4198473282442748,4.0,8,8,0.6521739130434783,0.0,0.0,0
7214,0,56,7,0.48214285714285715,3.2857142857142856,4,4,0.6363636363636364,0.0,0.0,0
6767,1,67,2,0.7611940298507462,5.0,9,9,0.18181818181818182,0.0,0.0,0
326,1,91,6,0.5494505494505495,4.733333333333333,8,8,0.42857142857142855,0.0,0.0,0
1941,0,140,3,0.5,4.157894736842105,16,15,0.15789473684210525,0.0,0.0,0
3301,0,93,1,0.8387096774193549,6.416666666666667,11,11,0.08333333333333333,0.0,0.0,1
2759,1,113,6,0.584070796460177,5.3125,10,10,0.375,0.0,0.0,1
4048,1,115,9,0.5565217391304348,4.7368421052631575,10,10,0.47368421052631576,0.05263157894736842,0.0,1
2847,1,91,4,0.6153846153846154,4.857142857142857,9,8,0.3076923076923077,0.0,0.0,1
3225,1,117,3,0.7264957264957265,5.933333333333334,12,9,0.2,0.26666666666666666,0.0,0
6562,1,34,0,0.7647058823529411,6.25,4,4,0.0,0.0,0.0,0
2014,1,99,3,0.6767676767676768,4.933333333333334,12,12,0.2,0.0,0.0,0
3925,0,68,4,0.6470588235294118,5.3,5,5,0.4,0.0,0.1,0
1825,1,97,12,0.32989690721649484,3.888888888888889,5,5,0.6666666666666666,0.05555555555555555,0.0,0
6786,0,65,4,0.6923076923076923,3.923076923076923,7,7,0.3333333333333333,0.0,0.0,0
5935,1,48,6,0.4375,3.6666666666666665,3,3,0.6666666666666666,0.0,0.0,0
2873,0,140,16,0.44285714285714284,4.035714285714286,10,10,0.6153846153846154,0.0,0.038461538461538464,1
749,0,72,6,0.5694444444444444,3.8666666666666667,7,7,0.46153846153846156,0.07692307692307693,0.0,0
2505,1,46,5,0.41304347826086957,3.875,3,3,0.625,0.0,0.0,0
4111,0,97,7,0.5876288659793815,4.294117647058823,9,9,0.4117647058823529,0.0,0.0,0
2604,0,106,3,0.6415094339622641,4.5,11,11,0.21428571428571427,0.0,0.0,0
4683,1,117,9,0.5726495726495726,4.190476190476191,12,12,0.42857142857142855,0.0,0.0,1
5052,0,106,6,0.5283018867924528,4.6875,10,10,0.375,0.0,0.0625,1
3205,0,132,10,0.5757575757575758,4.761904761904762,11,10,0.47619047619047616,0.0,0.09523809523809523,1
5382,0,22,0,0.8181818181818182,5.666666666666667,3,3,0.0,0.0,0.3333333333333333,0
400,1,79,3,0.7215189873417721,4.846153846153846,10,10,0.23076923076923078,0.07692307692307693,0.07692307692307693,0
4692,1,118,4,0.6186440677966102,5.375,10,10,0.26666666666666666,0.13333333333333333,0.0,1
2888,0,132,12,0.44696969696969696,4.318181818181818,10,10,0.5454545454545454,0.0,0.13636363636363635,1
3827,1,78,4,0.6666666666666666,5.0,7,7,0.3333333333333333,0.0,0.0,1
5081,1,88,4,0.6477272727272727,6.6,6,6,0.4,0.0,0.0,1
4848,1,58,2,0.7758620689655172,4.5,8,8,0.2,0.0,0.0,1
181,0,72,8,0.5555555555555556,4.230769230769231,5,5,0.6153846153846154,0.15384615384615385,0.0,0
4526,1,53,4,0.6037735849056604,4.111111111111111,4,4,0.4444444444444444,0.0,0.0,1
1442,0,120,4,0.6083333333333333,5.125,12,10,0.25,0.0,0.125,1
3132,1,112,9,0.5892857142857143,4.823529411764706,8,8,0.5294117647058824,0.0,0.0,0
3527,1,113,3,0.6460176991150443,5.923076923076923,10,10,0.23076923076923078,0.0,0.0,0
6869,0,124,17,0.3709677419354839,3.6666666666666665,7,7,0.68,0.0,0.0,0
1181,1,92,3,0.7391304347826086,5.230769230769231,10,10,0.23076923076923078,0.23076923076923078,0.0,1
921,0,139,12,0.5179856115107914,4.28,11,10,0.5,0.0,0.08333333333333333,0
1758,1,57,1,0.6491228070175439,4.875,7,7,0.125,0.0,0.0,1
6558,0,127,11,0.5118110236220472,5.05,7,6,0.5789473684210527,0.0,0.10526315789473684,0
2018,1,113,5,0.7256637168141593,7.230769230769231,8,8,0.38461538461538464,0.15384615384615385,0.23076923076923078,0
3842,1,21,0,0.7619047619047619,5.0,3,3,0.0,0.0,0.0,0
2520,0,72,8,0.5138888888888888,3.8,7,7,0.5333333333333333,0.0,0.0,0
6920,0,99,7,0.6262626262626263,4.222222222222222,10,10,0.3888888888888889,0.0,0.05555555555555555,0
6727,0,111,8,0.6666666666666666,4.777777777777778,10,10,0.4444444444444444,0.05555555555555555,0.0,0
7467,0,123,14,0.42276422764227645,4.2727272727272725,7,7,0.6363636363636364,0.045454545454545456,0.0,0
2769,1,94,8,0.5,4.733333333333333,6,5,0.5333333333333333,0.0,0.0,0
1455,0,45,3,0.6444444444444445,5.571428571428571,4,4,0.42857142857142855,0.0,0.0,0
5543,1,58,0,0.8103448275862069,6.714285714285714,7,7,0.0,0.42857142857142855,0.0,0
1571,1,76,2,0.7236842105263158,5.363636363636363,9,9,0.18181818181818182,0.0,0.0,0
3208,1,74,1,0.8108108108108109,6.0,9,9,0.1,0.0,0.0,1
3740,1,112,6,0.5625,4.529411764705882,11,11,0.35294117647058826,0.0,0.0,0
6466,0,78,6,0.5256410256410257,4.0,7,7,0.46153846153846156,0.0,0.07692307692307693,0
5739,1,115,8,0.5739130434782609,4.333333333333333,10,9,0.4444444444444444,0.0,0.0,1
192,1,81,1,0.7901234567901234,6.6,9,9,0.1,0.0,0.0,0
3489,1,95,3,0.6631578947368421,5.384615384615385,10,10,0.23076923076923078,0.0,0.0,0
6636,1,56,8,0.375,3.25,4,4,0.6666666666666666,0.0,0.0,1
4684,1,66,1,0.6212121212121212,7.333333333333333,5,5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0
222,0,89,9,0.48314606741573035,5.538461538461538,4,4,0.6923076923076923,0.0,0.15384615384615385,0
6273,1,61,0,0.819672131147541,5.444444444444445,9,8,0.0,0.1111111111111111,0.0,0
2946,0,62,3,0.5161290322580645,3.5,7,7,0.3,0.0,0.0,1
6178,0,43,6,0.4418604651162791,3.0,4,4,0.6,0.0,0.0,0
1083,0,47,2,0.6595744680851063,6.166666666666667,4,4,0.3333333333333333,0.0,0.16666666666666666,1
2230,0,138,9,0.6304347826086957,4.208333333333333,14,14,0.391304347826087,0.0,0.043478260869565216,0
5809,0,141,13,0.4326241134751773,3.92,11,10,0.5416666666666666,0.0,0.041666666666666664,1
2468,1,80,4,0.65,5.166666666666667,7,7,0.36363636363636365,0.0,0.0,1
5647,0,138,13,0.45652173913043476,4.454545454545454,9,8,0.5909090909090909,0.09090909090909091,0.0,1
4317,0,124,15,0.3387096774193548,3.9583333333333335,7,7,0.6521739130434783,0.0,0.043478260869565216,0
4331,1,65,3,0.7230769230769231,4.7272727272727275,8,8,0.2727272727272727,0.0,0.0,1
6559,1,81,3,0.6049382716049383,3.9285714285714284,11,10,0.21428571428571427,0.07142857142857142,0.0,1
3098,0,85,7,0.5411764705882353,3.8666666666666667,7,7,0.5,0.0,0.0,0
7147,1,44,2,0.5681818181818182,5.666666666666667,4,4,0.3333333333333333,0.0,0.0,0
944,0,131,11,0.4961832061068702,4.363636363636363,11,11,0.5,0.0,0.045454545454545456,0
1685,1,61,4,0.6065573770491803,4.2727272727272725,7,7,0.36363636363636365,0.0,0.0,0
363,1,59,4,0.5084745762711864,3.8,6,6,0.4,0.1,0.0,0
6249,0,131,15,0.4732824427480916,3.2333333333333334,10,10,0.5555555555555556,0.0,0.0,0
1133,1,70,4,0.6714285714285714,5.090909090909091,7,7,0.36363636363636365,0.0,0.0,1
7576,1,27,5,0.25925925925925924,3.1666666666666665,1,1,0.8333333333333334,0.0,0.0,0
4573,0,138,5,0.7101449275362319,5.285714285714286,16,16,0.23809523809523808,0.0,0.0,1
3963,1,78,6,0.5897435897435898,4.6923076923076925,7,7,0.46153846153846156,0.0,0.07692307692307693,1
6351,1,105,8,0.580952380952381,5.125,8,8,0.5,0.0,0.0625,0
3235,1,104,7,0.6538461538461539,5.125,9,9,0.4375,0.0,0.0,0
4922,0,19,1,0.7894736842105263,5.666666666666667,2,2,0.3333333333333333,0.0,0.0,0
6864,0,126,13,0.5238095238095238,4.125,9,9,0.5652173913043478,0.0,0.043478260869565216,0
3909,0,136,13,0.49264705882352944,4.0,10,10,0.52,0.0,0.04,1
1857,0,73,8,0.4520547945205479,4.230769230769231,5,5,0.6153846153846154,0.0,0.0,0
6969,0,86,8,0.5348837209302325,3.388888888888889,7,7,0.5,0.0,0.0,0
6821,1,55,2,0.7272727272727273,5.25,6,6,0.25,0.0,0.0,0
7392,1,76,4,0.6973684210526315,5.0,8,8,0.3333333333333333,0.0,0.08333333333333333,0
4257,0,100,8,0.57,4.111111111111111,9,9,0.4444444444444444,0.0,0.05555555555555555,1
4908,1,93,1,0.7956989247311828,6.545454545454546,10,10,0.09090909090909091,0.09090909090909091,0.09090909090909091,1
5669,1,74,1,0.6756756756756757,4.8,9,8,0.1,0.1,0.0,1
5982,0,56,1,0.8571428571428571,6.857142857142857,6,6,0.14285714285714285,0.0,0.14285714285714285,0
2214,0,133,9,0.6390977443609023,4.48,13,12,0.391304347826087,0.0,0.0,0
1278,0,41,5,0.3902439024390244,3.4444444444444446,3,3,0.625,0.0,0.0,0
1305,0,59,4,0.3898305084745763,5.0,3,3,0.5714285714285714,0.0,0.14285714285714285,0
7596,1,112,3,0.6875,4.823529411764706,13,13,0.17647058823529413,0.29411764705882354,0.058823529411764705,1
4311,0,117,6,0.6581196581196581,4.65,10,10,0.3157894736842105,0.0,0.10526315789473684,1
6761,1,82,3,0.7439024390243902,4.857142857142857,11,11,0.21428571428571427,0.0,0.0,0
1708,1,105,6,0.6095238095238096,4.555555555555555,10,10,0.375,0.0,0.0625,0
1138,1,78,4,0.6794871794871795,5.166666666666667,8,8,0.3333333333333333,0.08333333333333333,0.0,1
6142,0,113,10,0.5398230088495575,3.9523809523809526,7,7,0.5263157894736842,0.0,0.0,1
251,1,116,4,0.6810344827586207,5.235294117647059,13,12,0.23529411764705882,0.0,0.058823529411764705,1
5369,0,91,11,0.4725274725274725,3.5789473684210527,8,8,0.5789473684210527,0.0,0.0,0
1831,0,142,11,0.5422535211267606,3.3214285714285716,17,17,0.39285714285714285,0.0,0.0,1
5313,1,114,6,0.5877192982456141,4.9375,10,9,0.375,0.1875,0.0,1
4153,0,142,11,0.5,4.478260869565218,12,12,0.4782608695652174,0.043478260869565216,0.0,0
6719,1,118,6,0.652542372881356,5.055555555555555,12,12,0.3333333333333333,0.0,0.0,1
6551,0,67,9,0.417910447761194,3.125,5,5,0.6,0.0,0.0,0
1678,0,57,3,0.5087719298245614,4.555555555555555,4,4,0.375,0.0,0.125,0
1240,0,97,6,0.5979381443298969,4.933333333333334,9,9,0.4,0.0,0.0,1
7517,1,114,8,0.543859649122807,5.0625,8,8,0.5,0.0,0.0,1
5331,1,21,0,0.8095238095238095,5.666666666666667,3,3,0.0,0.3333333333333333,0.0,0
3729,1,116,9,0.5172413793103449,5.222222222222222,9,9,0.5,0.05555555555555555,0.0,0
7314,1,59,3,0.6610169491525424,4.7,7,7,0.3,0.0,0.1,1
1743,0,104,3,0.4423076923076923,4.333333333333333,9,9,0.25,0.0,0.0,1
6356,1,72,1,0.75,7.571428571428571,6,6,0.14285714285714285,0.0,0.0,1
2057,0,137,13,0.49635036496350365,3.740740740740741,12,12,0.5,0.038461538461538464,0.0,1
7398,1,114,4,0.6842105263157895,4.9411764705882355,13,12,0.23529411764705882,0.0,0.0,1
5363,0,76,3,0.6842105263157895,5.454545454545454,8,8,0.2727272727272727,0.09090909090909091,0.09090909090909091,0
3318,0,138,14,0.4782608695652174,4.458333333333333,9,9,0.6086956521739131,0.0,0.043478260869565216,1
3875,1,86,10,0.4418604651162791,3.388888888888889,6,4,0.5555555555555556,0.0,0.0,0
5241,1,80,5,0.625,5.909090909090909,6,6,0.45454545454545453,0.0,0.18181818181818182,1
6522,0,12,0,0.5833333333333334,7.0,1,1,0.0,0.0,0.0,0
2805,0,60,4,0.6166666666666667,4.2727272727272725,4,4,0.4444444444444444,0.0,0.2222222222222222,0
2311,0,111,9,0.5765765765765766,4.631578947368421,10,9,0.47368421052631576,0.10526315789473684,0.05263157894736842,1
4185,1,106,4,0.7264150943396226,5.466666666666667,11,11,0.26666666666666666,0.0,0.13333333333333333,0
3127,0,138,8,0.6304347826086957,4.619047619047619,13,13,0.38095238095238093,0.047619047619047616,0.0,1
6040,1,79,2,0.7468354430379747,6.3,8,8,0.2,0.0,0.1,0
5036,0,61,2,0.7540983606557377,5.555555555555555,7,7,0.2222222222222222,0.1111111111111111,0.0,0
6045,0,78,0,0.6538461538461539,6.25,8,8,0.0,0.25,0.0,1
5439,1,91,4,0.6373626373626373,5.75,8,8,0.3333333333333333,0.0,0.0,1
5458,1,88,3,0.6136363636363636,5.636363636363637,8,8,0.2727272727272727,0.0,0.0,1
972,1,89,2,0.7415730337078652,5.142857142857143,12,12,0.14285714285714285,0.0,0.0,0
1841,0,101,2,0.7227722772277227,5.066666666666666,11,11,0.14285714285714285,0.0,0.0,1
1425,1,79,5,0.5949367088607594,4.666666666666667,7,7,0.4166666666666667,0.0,0.0,1
62,1,73,1,0.5616438356164384,4.444444444444445,8,8,0.1111111111111111,0.0,0.0,0
962,1,95,2,0.7157894736842105,4.8,13,13,0.13333333333333333,0.0,0.0,0
82,0,80,12,0.35,3.5294117647058822,5,5,0.7058823529411765,0.0,0.0,0
2601,1,98,2,0.6632653061224489,4.857142857142857,12,12,0.14285714285714285,0.35714285714285715,0.0,1
1464,1,83,5,0.6385542168674698,5.333333333333333,7,7,0.4166666666666667,0.25,0.0,0
180,0,124,5,0.6129032258064516,5.25,11,11,0.3125,0.0,0.25,1
2806,1,87,1,0.735632183908046,6.6,9,8,0.1,0.3,0.1,0
3414,1,119,14,0.4369747899159664,3.869565217391304,9,9,0.6086956521739131,0.043478260869565216,0.0,0
5093,1,67,4,0.6567164179104478,6.0,5,5,0.4444444444444444,0.0,0.0,1
6942,1,47,2,0.6170212765957447,5.285714285714286,5,5,0.2857142857142857,0.0,0.0,0
4175,0,96,7,0.5833333333333334,3.75,10,10,0.3888888888888889,0.0,0.0,0
3253,1,56,6,0.42857142857142855,3.5454545454545454,5,5,0.5454545454545454,0.0,0.0,0
2771,1,113,6,0.584070796460177,5.3125,10,10,0.375,0.0,0.0,1
946,0,35,2,0.6571428571428571,4.666666666666667,4,4,0.3333333333333333,0.0,0.16666666666666666,0
7258,0,36,4,0.6111111111111112,3.75,3,3,0.5714285714285714,0.0,0.0,0
6735,1,97,1,0.7938144329896907,8.777777777777779,8,6,0.1111111111111111,0.6666666666666666,0.0,1
4361,1,47,1,0.7872340425531915,5.571428571428571,6,6,0.14285714285714285,0.0,0.0,1
887,1,99,7,0.5858585858585859,4.0588235294117645,9,8,0.4117647058823529,0.11764705882352941,0.058823529411764705,0
3932,1,71,1,0.6619718309859155,4.083333333333333,11,11,0.08333333333333333,0.0,0.0,1
6835,1,79,2,0.7215189873417721,5.363636363636363,9,8,0.18181818181818182,0.2727272727272727,0.0,0
3869,1,93,9,0.4946236559139785,4.0,8,7,0.5294117647058824,0.0,0.0,0
888,0,90,4,0.6666666666666666,4.857142857142857,10,10,0.2857142857142857,0.0,0.14285714285714285,0
2621,1,80,2,0.7625,5.545454545454546,9,9,0.18181818181818182,0.18181818181818182,0.0,0
1352,0,115,8,0.591304347826087,4.473684210526316,10,10,0.42105263157894735,0.05263157894736842,0.0,0
1762,1,68,1,0.4852941176470588,4.375,7,7,0.125,0.0,0.0,1
6907,1,47,1,0.6808510638297872,6.8,3,3,0.25,0.0,0.5,0
7228,1,88,2,0.7045454545454546,4.5,12,12,0.14285714285714285,0.0,0.07142857142857142,0
6285,0,47,0,0.7446808510638298,4.857142857142857,7,7,0.0,0.0,0.0,0
3673,1,75,2,0.8266666666666667,6.3,8,8,0.2,0.0,0.0,1
4838,0,96,9,0.53125,4.411764705882353,7,7,0.5294117647058824,0.0,0.058823529411764705,1
3215,1,66,4,0.6666666666666666,4.7272727272727275,7,7,0.36363636363636365,0.0,0.0,0
6381,1,103,2,0.6893203883495146,4.176470588235294,15,14,0.11764705882352941,0.11764705882352941,0.0,1
550,1,98,5,0.7142857142857143,4.111111111111111,13,13,0.2777777777777778,0.0,0.05555555555555555,0
6661,0,138,11,0.5217391304347826,4.0,11,11,0.4782608695652174,0.0,0.043478260869565216,0
6008,0,54,3,0.46296296296296297,3.5454545454545454,6,5,0.3,0.0,0.0,0
905,0,118,17,0.4067796610169492,3.5,9,8,0.6538461538461539,0.0,0.0,0
3948,1,58,4,0.6379310344827587,4.4,6,6,0.4,0.0,0.0,1
6634,1,79,5,0.620253164556962,5.083333333333333,7,7,0.4166666666666667,0.0,0.0,0
5293,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
5854,0,63,10,0.23809523809523808,3.642857142857143,4,4,0.7142857142857143,0.0,0.0,0
6335,1,95,4,0.7473684210526316,5.5,9,9,0.3076923076923077,0.0,0.0,1
6247,1,94,1,0.8085106382978723,5.846153846153846,12,12,0.07692307692307693,0.23076923076923078,0.0,1
4349,0,127,8,0.5354330708661418,5.05,12,11,0.4,0.0,0.05,0
2046,1,88,2,0.7727272727272727,6.0,9,9,0.18181818181818182,0.18181818181818182,0.09090909090909091,0
7278,0,81,8,0.5555555555555556,4.571428571428571,6,6,0.5714285714285714,0.07142857142857142,0.0,1
69,1,101,4,0.6633663366336634,5.133333333333334,11,11,0.26666666666666666,0.2,0.0,1
5355,0,139,8,0.6474820143884892,5.7,12,12,0.4,0.0,0.05,1
3487,0,92,4,0.6630434782608695,4.533333333333333,10,9,0.26666666666666666,0.0,0.06666666666666667,0
1713,1,51,2,0.7450980392156863,4.75,6,6,0.25,0.0,0.0,1
3040,1,114,1,0.4473684210526316,5.888888888888889,8,7,0.1111111111111111,0.2222222222222222,0.0,1
5894,1,69,8,0.5217391304347826,4.153846153846154,5,5,0.6153846153846154,0.0,0.0,1
4596,1,76,2,0.7631578947368421,5.545454545454546,9,9,0.18181818181818182,0.18181818181818182,0.0,0
4386,1,42,2,0.6666666666666666,5.333333333333333,4,4,0.3333333333333333,0.0,0.0,0
1525,1,63,2,0.746031746031746,5.875,6,6,0.25,0.375,0.0,0
957,1,89,2,0.7415730337078652,5.142857142857143,12,12,0.14285714285714285,0.0,0.0,0
5579,1,72,3,0.6805555555555556,4.909090909090909,8,8,0.2727272727272727,0.0,0.0,1
1094,0,37,2,0.5405405405405406,4.666666666666667,3,3,0.4,0.0,0.2,0
5374,1,56,3,0.6607142857142857,5.0,6,6,0.3333333333333333,0.0,0.0,1
6565,0,43,4,0.5581395348837209,4.125,4,4,0.5,0.0,0.0,0
4050,1,75,1,0.7866666666666666,5.7,9,9,0.1,0.0,0.0,1
1089,1,75,4,0.5066666666666667,4.0,8,8,0.3333333333333333,0.0,0.0,1
376,1,93,2,0.6989247311827957,4.4375,14,14,0.125,0.0,0.0,0
478,1,57,6,0.5614035087719298,3.076923076923077,7,7,0.46153846153846156,0.0,0.0,1
6539,0,138,17,0.391304347826087,3.6296296296296298,9,8,0.6538461538461539,0.0,0.0,1
2500,0,56,4,0.5714285714285714,4.555555555555555,5,5,0.4444444444444444,0.0,0.1111111111111111,1
7018,1,118,6,0.6610169491525424,4.888888888888889,11,11,0.35294117647058826,0.0,0.0,1
1677,0,63,5,0.5079365079365079,4.6,5,4,0.5,0.0,0.0,0
6146,0,61,3,0.5737704918032787,4.0,7,7,0.3,0.0,0.1,0
5853,0,51,6,0.4117647058823529,3.1818181818181817,4,4,0.6,0.0,0.0,0
570,0,106,3,0.6415094339622641,4.5,11,11,0.21428571428571427,0.0,0.0,0
5625,0,62,1,0.7258064516129032,6.714285714285714,6,6,0.14285714285714285,0.0,0.0,1
1711,1,113,9,0.584070796460177,4.095238095238095,11,11,0.42857142857142855,0.0,0.0,1
1484,1,76,1,0.75,7.0,7,7,0.125,0.25,0.125,0
4125,1,98,5,0.4387755102040816,5.454545454545454,6,6,0.45454545454545453,0.0,0.0,1
1029,0,136,4,0.7205882352941176,4.809523809523809,15,15,0.19047619047619047,0.0,0.0,0
6510,1,96,5,0.6041666666666666,5.6923076923076925,8,6,0.38461538461538464,0.0,0.0,0
2910,0,53,6,0.49056603773584906,3.8181818181818183,5,5,0.5454545454545454,0.0,0.0,0
6976,0,34,2,0.47058823529411764,5.8,3,3,0.4,0.0,0.2,0
711,0,85,9,0.47058823529411764,3.5555555555555554,7,7,0.5625,0.0,0.0,0
1324,1,114,5,0.7017543859649122,5.3125,11,10,0.3125,0.0,0.0,1
2865,0,106,9,0.5,4.222222222222222,8,8,0.5,0.0,0.2222222222222222,0
1398,0,135,16,0.4666666666666667,3.814814814814815,9,9,0.6153846153846154,0.0,0.038461538461538464,0
4794,0,124,16,0.3790322580645161,3.3214285714285716,10,10,0.6153846153846154,0.0,0.0,0
2393,0,140,8,0.6714285714285714,5.285714285714286,13,13,0.38095238095238093,0.0,0.0,0
1414,1,54,1,0.8148148148148148,6.285714285714286,6,6,0.14285714285714285,0.0,0.0,1
6763,0,127,12,0.49606299212598426,3.76,11,11,0.5,0.0,0.041666666666666664,1
4497,0,56,7,0.23214285714285715,3.8,2,2,0.7777777777777778,0.0,0.1111111111111111,1
5440,1,98,4,0.673469387755102,5.714285714285714,10,10,0.2857142857142857,0.0,0.07142857142857142,1
2332,0,73,7,0.5753424657534246,4.071428571428571,5,5,0.5384615384615384,0.0,0.07692307692307693,0
990,0,136,13,0.5220588235294118,3.7037037037037037,14,14,0.48148148148148145,0.0,0.0,0
159,1,114,3,0.7631578947368421,5.176470588235294,14,13,0.17647058823529413,0.0,0.0,1
6617,0,53,1,0.7924528301886793,7.666666666666667,5,5,0.16666666666666666,0.0,0.16666666666666666,1
7163,0,47,5,0.5106382978723404,3.272727272727273,5,5,0.5,0.0,0.0,0
6085,1,68,7,0.45588235294117646,3.357142857142857,7,7,0.5,0.0,0.0,0
102,0,49,2,0.6326530612244898,4.111111111111111,7,7,0.2222222222222222,0.0,0.1111111111111111,0
4269,0,105,11,0.4857142857142857,4.2105263157894735,8,8,0.5789473684210527,0.0,0.05263157894736842,1
4149,1,112,8,0.5535714285714286,3.9047619047619047,11,11,0.4,0.0,0.05,0
236,0,139,10,0.60431654676259,4.909090909090909,12,12,0.45454545454545453,0.0,0.045454545454545456,0
2560,0,45,2,0.7333333333333333,7.4,3,3,0.4,0.0,0.4,0
1561,0,68,3,0.6323529411764706,5.333333333333333,6,6,0.3333333333333333,0.0,0.2222222222222222,0
1477,1,96,5,0.6145833333333334,4.625,11,11,0.3125,0.0625,0.0,0
2139,0,130,8,0.6230769230769231,4.590909090909091,13,13,0.38095238095238093,0.0,0.09523809523809523,0
7133,1,107,6,0.6261682242990654,5.125,10,10,0.375,0.0,0.0,1
1993,0,82,3,0.7804878048780488,5.25,9,9,0.25,0.0,0.0,0
4443,0,114,13,0.45614035087719296,4.571428571428571,7,7,0.65,0.0,0.0,0
7296,1,102,9,0.5294117647058824,3.7,10,10,0.45,0.0,0.0,1
1618,1,32,0,0.84375,6.75,4,4,0.0,0.0,0.0,1
1939,0,137,3,0.49635036496350365,4.277777777777778,15,14,0.16666666666666666,0.0,0.0,0
7447,0,44,4,0.5227272727272727,4.375,4,4,0.5,0.0,0.125,0
6855,1,74,2,0.7567567567567568,5.0,9,9,0.18181818181818182,0.0,0.0,1
5684,1,56,2,0.7321428571428571,5.125,6,6,0.25,0.0,0.0,0
7459,0,101,3,0.7524752475247525,6.230769230769231,10,10,0.23076923076923078,0.07692307692307693,0.0,0
2702,1,62,3,0.6935483870967742,5.333333333333333,6,6,0.3333333333333333,0.1111111111111111,0.1111111111111111,0
1911,1,53,3,0.6792452830188679,5.25,5,5,0.375,0.0,0.125,0
7286,1,117,3,0.7435897435897436,6.428571428571429,10,10,0.23076923076923078,0.07692307692307693,0.23076923076923078,0
1143,1,53,1,0.7735849056603774,5.857142857142857,6,6,0.14285714285714285,0.0,0.0,1
136,1,114,2,0.7631578947368421,5.375,14,13,0.125,0.0625,0.0,1
4324,0,139,10,0.6115107913669064,4.739130434782608,13,13,0.43478260869565216,0.0,0.08695652173913043,1
1439,1,66,1,0.7272727272727273,5.4,9,9,0.1,0.0,0.0,0
501,0,136,10,0.5735294117647058,4.523809523809524,11,11,0.47619047619047616,0.0,0.19047619047619047,0
3986,1,112,5,0.6517857142857143,5.0,12,11,0.29411764705882354,0.0,0.0,1
5130,1,96,2,0.7395833333333334,5.923076923076923,11,11,0.15384615384615385,0.23076923076923078,0.0,1
6659,1,115,5,0.6347826086956522,6.066666666666666,10,10,0.3333333333333333,0.2,0.06666666666666667,0
6844,1,111,7,0.6486486486486487,5.3125,9,8,0.4375,0.0,0.0,1
1634,1,117,2,0.6153846153846154,3.7142857142857144,16,10,0.10526315789473684,0.0,0.0,0
5519,1,114,6,0.6666666666666666,5.176470588235294,11,10,0.35294117647058826,0.11764705882352941,0.0,1
3687,1,75,2,0.8266666666666667,6.3,8,8,0.2,0.0,0.0,0
2869,1,91,3,0.6153846153846154,5.363636363636363,8,8,0.2727272727272727,0.18181818181818182,0.0,1
5078,1,93,9,0.46236559139784944,5.214285714285714,5,5,0.6428571428571429,0.0,0.0,0
3011,1,96,3,0.71875,4.75,13,13,0.1875,0.1875,0.0,0
4105,0,137,3,0.6642335766423357,5.157894736842105,16,16,0.15789473684210525,0.0,0.0,1
1114,0,140,11,0.5071428571428571,4.681818181818182,11,11,0.5,0.0,0.045454545454545456,0
5750,1,113,9,0.5398230088495575,4.2,11,10,0.45,0.0,0.0,0
5805,0,75,7,0.41333333333333333,3.7333333333333334,6,6,0.5,0.0,0.0,1
59,1,94,6,0.6063829787234043,5.0,8,8,0.42857142857142855,0.21428571428571427,0.0,1
5104,1,109,5,0.6513761467889908,5.933333333333334,10,10,0.3333333333333333,0.0,0.06666666666666667,1
2387,1,91,2,0.7692307692307693,5.461538461538462,11,10,0.15384615384615385,0.0,0.0,1
